experiment_id,created_at,ok,action,target,frames,experience_hit,message
4ef7e9e3185a4a27,2026-09-13T03:31:25.998534+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
5498270b10dd4621,2026-09-13T03:31:26.009535+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
fc9f79c188134326,2026-09-13T03:31:26.333542+00:00,True,home,,4,True,指令已在虚拟引擎中执行
8cd711332730450e,2026-09-13T03:31:26.342993+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
6635a9409e7a4887,2026-09-13T03:31:26.604319+00:00,True,home,,4,True,指令已在虚拟引擎中执行
56b2a9883ab247b6,2026-09-13T03:31:29.206961+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
30a75bc0e7514513,2026-09-13T03:31:29.214960+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
a9073cb2d90f41d5,2026-09-13T03:31:29.460739+00:00,True,home,,4,True,指令已在虚拟引擎中执行
2f321141627a4633,2026-09-13T03:31:29.469357+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
eac83f08edd2414d,2026-09-13T03:31:29.717878+00:00,True,home,,4,True,指令已在虚拟引擎中执行
2f9714c862ee4ba8,2026-09-13T03:31:29.929894+00:00,True,home,,4,True,指令已在虚拟引擎中执行
1155c66282384f89,2026-09-13T03:31:32.439291+00:00,True,home,,4,False,指令已在虚拟引擎中执行
264562c1219f4962,2026-09-13T03:31:32.447682+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
526bac25ee7f4366,2026-09-13T03:31:32.455075+00:00,False,grab,red_block,0,True,"安全闸拒绝：关节目标超限。关节0: 9.0000 超出 [-2.8000, 2.8000]；关节1: -9.0000 超出 [-2.5000, 2.5000]"
aac39f7140784986,2026-09-13T03:31:33.799840+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
3550ede771364474,2026-09-13T03:31:33.801852+00:00,False,,,0,False,暂时无法识别该指令。请带上「抓/拿/放/移/回零」等词，或在 .env 打开 LLM_BACKEND=api 以理解更自由的说法。
eaa47e53a25d478e,2026-09-13T03:31:33.803853+00:00,False,,,0,False,思考遇到一些阻碍，请稍后再试。
6c3a5ad8fb4a44cb,2026-09-13T03:31:34.077488+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
f8eafd6ca9c24269,2026-09-13T03:31:34.086184+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
0841aaf9265e4081,2026-09-13T03:31:34.426425+00:00,True,home,,4,True,指令已在虚拟引擎中执行
ec88b1c2bfeb4a40,2026-09-13T03:31:34.436489+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
d658d78145f84202,2026-09-13T03:31:34.695873+00:00,True,home,,4,True,指令已在虚拟引擎中执行
a6e905ee0a794577,2026-09-13T03:31:47.932575+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
b8e55a6345a44286,2026-09-13T03:31:47.934623+00:00,False,,,0,False,暂时无法识别该指令。请带上「抓/拿/放/移/回零」等词，或在 .env 打开 LLM_BACKEND=api 以理解更自由的说法。
bc17d3f2e63c4843,2026-09-13T03:31:47.935624+00:00,False,,,0,False,思考遇到一些阻碍，请稍后再试。
d9d977e69ea14100,2026-09-13T03:31:48.227609+00:00,True,home,,4,True,指令已在虚拟引擎中执行
f6ebdecaa87e451c,2026-09-13T03:31:48.239618+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
f8f9b594ea7445c4,2026-09-13T03:31:50.602072+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
563d43b1301a4bd5,2026-09-13T03:32:42.445355+00:00,True,home,,4,True,指令已在虚拟引擎中执行
b32c38d0766c4b57,2026-09-13T03:32:42.460520+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
b3dcbd53ffcc48b5,2026-09-13T03:32:42.471560+00:00,True,home,,4,True,指令已在虚拟引擎中执行
a826622863014533,2026-09-13T03:43:30.777431+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
33f2254d05d54ac3,2026-09-13T03:43:30.781427+00:00,False,,,0,False,暂时无法识别该指令。请带上「抓/拿/放/移/回零」等词，或在 .env 打开 LLM_BACKEND=api 以理解更自由的说法。
5f18cb1865fa42fd,2026-09-13T03:43:30.782440+00:00,False,,,0,False,思考遇到一些阻碍，请稍后再试。
f9d899101e384a19,2026-09-13T03:47:49.871782+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
fa5e947fc250402e,2026-09-13T03:47:49.874781+00:00,False,,,0,False,暂时无法识别该指令。请带上「抓/拿/放/移/回零」等词，或在 .env 打开 LLM_BACKEND=api 以理解更自由的说法。
fe169113fea742a1,2026-09-13T03:47:49.876784+00:00,False,,,0,False,思考遇到一些阻碍，请稍后再试。
d5846c3a8b754948,2026-09-13T03:52:07.447867+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
36659be2942445f0,2026-09-13T03:54:07.539269+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
aff3d41dc8484fc9,2026-09-13T03:54:10.459583+00:00,True,home,,4,True,指令已在虚拟引擎中执行
41a24d77d63641e5,2026-09-13T03:54:10.473168+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
81a0d953ce8748d8,2026-09-13T03:54:10.486339+00:00,True,home,,4,True,指令已在虚拟引擎中执行
8d827b0407dc470c,2026-09-13T03:56:44.867182+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
49159ea79d594c7d,2026-09-13T03:56:51.954363+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
f040367fd7df4822,2026-09-13T03:56:52.952617+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
febf56c5508544a8,2026-09-13T03:56:53.729029+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
a8f1f064a2764d87,2026-09-13T03:56:53.739594+00:00,True,home,,4,True,指令已在虚拟引擎中执行
c47348350d60490a,2026-09-13T03:56:55.720909+00:00,True,home,,4,True,指令已在虚拟引擎中执行
25edc626772a4b16,2026-09-13T03:56:55.735943+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
9697ab9073754ace,2026-09-13T03:56:55.747014+00:00,True,home,,4,True,指令已在虚拟引擎中执行
8adc6893f5ff416d,2026-09-13T03:56:59.054927+00:00,True,home,,4,True,指令已在虚拟引擎中执行
31993b1c5e014c43,2026-09-13T03:56:59.069396+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
a41e02485a514663,2026-09-13T03:56:59.085176+00:00,True,home,,4,True,指令已在虚拟引擎中执行
62ce6f3d3b0a44b3,2026-09-13T04:04:08.040635+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
5dbd81c8f0b346af,2026-09-13T04:04:08.045489+00:00,False,,,0,False,暂时无法识别该指令。请带上「抓/拿/放/移/回零」等词，或在 .env 打开 LLM_BACKEND=api 以理解更自由的说法。
157f92a32b6946ae,2026-09-13T04:04:08.046496+00:00,False,,,0,False,思考遇到一些阻碍，请稍后再试。
4dbcf80f80c04142,2026-09-13T04:04:08.393347+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
dd84a7622ba84b79,2026-09-13T04:04:09.355622+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
6c0152d53a864298,2026-09-13T04:04:09.357646+00:00,False,,,0,False,暂时无法识别该指令。请带上「抓/拿/放/移/回零」等词，或在 .env 打开 LLM_BACKEND=api 以理解更自由的说法。
6733fa65c1f64b92,2026-09-13T04:04:09.706189+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
dc0750b4045b49c7,2026-09-13T04:04:09.716660+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
cf1a3cffb9b349ad,2026-09-13T04:04:09.717660+00:00,False,,,0,False,暂时无法识别该指令。请带上「抓/拿/放/移/回零」等词，或在 .env 打开 LLM_BACKEND=api 以理解更自由的说法。
23541144cb8349e0,2026-09-13T04:04:10.041658+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
f366bea113914611,2026-09-13T04:04:10.346858+00:00,True,home,,4,True,指令已在虚拟引擎中执行
651093877dd1445e,2026-09-13T04:04:10.359820+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
c0d01ac6042540fd,2026-09-13T04:04:10.668909+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
9b4ef8fa1f4e4ea8,2026-09-13T04:04:11.161146+00:00,True,home,,4,False,指令已在虚拟引擎中执行
06debcd26e074632,2026-09-13T04:04:11.171153+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
d521640b2adc47c1,2026-09-13T04:04:11.178153+00:00,False,grab,red_block,0,True,"安全闸拒绝：关节目标超限。关节0: 9.0000 超出 [-2.8000, 2.8000]；关节1: -9.0000 超出 [-2.5000, 2.5000]"
6d936dbf52d14106,2026-09-13T04:04:12.597517+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
315649673c7a4676,2026-09-13T04:04:12.600554+00:00,False,,,0,False,暂时无法识别该指令。请带上「抓/拿/放/移/回零」等词，或在 .env 打开 LLM_BACKEND=api 以理解更自由的说法。
fa7bbd7fd0494957,2026-09-13T04:04:12.602551+00:00,False,,,0,False,思考遇到一些阻碍，请稍后再试。
2ac5475a37994d1e,2026-09-13T04:04:12.853789+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
520fb74532654f38,2026-09-13T04:04:12.862339+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
818f2d58ef8b4072,2026-09-13T04:04:13.207694+00:00,True,home,,4,True,指令已在虚拟引擎中执行
ff1c99c7c86545cd,2026-09-13T04:04:13.216150+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
ea360f6c35654beb,2026-09-13T04:04:13.506202+00:00,True,home,,4,True,指令已在虚拟引擎中执行
48c8313a399d4c82,2026-09-13T04:04:14.347148+00:00,True,home,,4,True,指令已在虚拟引擎中执行
d381701857e54247,2026-09-13T04:04:14.473272+00:00,True,grab,red_block,4,False,指令已在虚拟引擎中执行
f7483348abc14ddf,2026-09-13T04:04:14.981142+00:00,True,home,,4,False,指令已在虚拟引擎中执行
cbdc69650d2b4bee,2026-09-13T04:04:14.989161+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
6c458f6fe0b845bc,2026-09-13T04:04:14.998167+00:00,False,grab,red_block,0,True,"安全闸拒绝：关节目标超限。关节0: 9.0000 超出 [-2.8000, 2.8000]；关节1: -9.0000 超出 [-2.5000, 2.5000]"
b76b68b840d545ee,2026-09-13T04:04:16.351168+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
0af9d25980e84366,2026-09-13T04:04:16.353895+00:00,False,,,0,False,暂时无法识别该指令。请带上「抓/拿/放/移/回零」等词，或在 .env 打开 LLM_BACKEND=api 以理解更自由的说法。
a009b9bb53be42db,2026-09-13T04:04:16.354901+00:00,False,,,0,False,思考遇到一些阻碍，请稍后再试。
351b2a49c15d4c10,2026-09-13T04:04:16.611206+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
a97360998c124a64,2026-09-13T04:04:16.620206+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
eed3443dbd524419,2026-09-13T04:04:16.965662+00:00,True,home,,4,True,指令已在虚拟引擎中执行
3e7dbaf515c7446b,2026-09-13T04:04:16.974174+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
462901acdc14400c,2026-09-13T04:04:17.256573+00:00,True,home,,4,True,指令已在虚拟引擎中执行
dc0b2eddd8e34751,2026-09-13T04:04:17.774213+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
10853ec289bc49e1,2026-09-13T04:04:17.783211+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
5905ac00fe794d4e,2026-09-13T04:04:18.046254+00:00,True,home,,4,True,指令已在虚拟引擎中执行
d291c144a58144d7,2026-09-13T04:04:18.056715+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
851f6dba392c4e62,2026-09-13T04:04:18.327323+00:00,True,home,,4,True,指令已在虚拟引擎中执行
bf82960cddf54d84,2026-09-13T04:04:18.517881+00:00,True,home,,4,True,指令已在虚拟引擎中执行
8aef5ebe16dd43ef,2026-09-13T04:04:24.400080+00:00,True,home,,4,False,指令已在虚拟引擎中执行
919f0efa40fc4d35,2026-09-13T04:04:24.409215+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
b0e97f8b0a074049,2026-09-13T04:04:24.417214+00:00,False,grab,red_block,0,True,"安全闸拒绝：关节目标超限。关节0: 9.0000 超出 [-2.8000, 2.8000]；关节1: -9.0000 超出 [-2.5000, 2.5000]"
734bda7b0e7c46b5,2026-09-13T04:04:25.796001+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
2292dd5ad5c0486f,2026-09-13T04:04:25.799002+00:00,False,,,0,False,暂时无法识别该指令。请带上「抓/拿/放/移/回零」等词，或在 .env 打开 LLM_BACKEND=api 以理解更自由的说法。
f276038b045741ec,2026-09-13T04:04:25.801005+00:00,False,,,0,False,思考遇到一些阻碍，请稍后再试。
ff0aad6008004320,2026-09-13T04:04:26.061032+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
09c91159b70442ca,2026-09-13T04:04:26.070114+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
f7b6587d056c4f92,2026-09-13T04:04:26.411486+00:00,True,home,,4,True,指令已在虚拟引擎中执行
5b9263a26971485a,2026-09-13T04:04:26.419484+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
0c47e3779839497d,2026-09-13T04:04:26.675702+00:00,True,home,,4,True,指令已在虚拟引擎中执行
5d1f504c79124d63,2026-09-13T04:04:27.402717+00:00,True,home,,4,True,指令已在虚拟引擎中执行
ff881491bf454a17,2026-09-13T04:04:29.256227+00:00,True,home,,4,True,指令已在虚拟引擎中执行
8227e8fc64c94fca,2026-09-13T04:04:29.317194+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
830e328695b142d1,2026-09-13T04:04:30.067885+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
83fcfb4949ab45fc,2026-09-13T04:04:31.052692+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
b653a671b5264abd,2026-09-13T04:04:31.826030+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
42e32b2ed65d45c7,2026-09-13T04:04:31.838037+00:00,True,home,,4,True,指令已在虚拟引擎中执行
be7cd67c22db4e4f,2026-09-13T04:04:33.826864+00:00,True,home,,4,True,指令已在虚拟引擎中执行
b627760a00624236,2026-09-13T04:04:33.838884+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
5281d99f44c24d8c,2026-09-13T04:04:33.849381+00:00,True,home,,4,True,指令已在虚拟引擎中执行
4c6c78efd54749c2,2026-09-13T04:04:34.754286+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
6fee2483f3ef4f9e,2026-09-13T04:04:35.789720+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
0316153cc7b2470a,2026-09-13T04:04:36.555640+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
9a893825717b49f0,2026-09-13T04:04:36.567643+00:00,True,home,,4,True,指令已在虚拟引擎中执行
fcf2937e345a4a56,2026-09-13T04:04:38.537402+00:00,True,home,,4,True,指令已在虚拟引擎中执行
fca1fc5f5363400f,2026-09-13T04:04:38.549859+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
0a0449b33c924816,2026-09-13T04:04:38.560716+00:00,True,home,,4,True,指令已在虚拟引擎中执行
a96ee08b97d74926,2026-09-13T04:04:42.407224+00:00,True,home,,4,True,指令已在虚拟引擎中执行
3a9c2b21382e4f3a,2026-09-13T04:04:42.420056+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
55b873b06c324389,2026-09-13T04:04:42.432169+00:00,True,home,,4,True,指令已在虚拟引擎中执行
1ca25f925b9d4591,2026-09-13T04:04:45.822985+00:00,True,home,,4,True,指令已在虚拟引擎中执行
cf9f1f507e544898,2026-09-13T04:04:45.837983+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
044265c1e024495e,2026-09-13T04:04:45.848984+00:00,True,home,,4,True,指令已在虚拟引擎中执行
0189a6d21ec6400a,2026-09-14T04:51:54.175819+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
d18db8861f434aff,2026-09-14T04:54:19.230876+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
7aee79ce499740eb,2026-09-14T04:54:19.234112+00:00,False,,,0,False,暂时无法识别该指令。请带上「抓/拿/放/移/回零/等待」等词，或在 .env 打开 LLM_BACKEND=api 以理解更自由的说法。
ac4af368080c446f,2026-09-14T04:54:19.238113+00:00,False,,,0,False,思考遇到一些阻碍，请稍后再试。
e38a889fd1a5447f,2026-09-14T04:58:33.774167+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
53787cd49d414ca9,2026-09-14T04:58:33.777395+00:00,False,,,0,False,暂时无法识别该指令。请带上「抓/拿/放/移/回零/等待」等词，或在 .env 打开 LLM_BACKEND=api 以理解更自由的说法。
2841f39fe6f249a5,2026-09-14T04:58:33.779394+00:00,False,,,0,False,思考遇到一些阻碍，请稍后再试。
7569da5325354b1c,2026-09-14T05:02:58.522292+00:00,True,home,,4,True,指令已在虚拟引擎中执行
78f2bf9af26849c9,2026-09-14T05:02:58.541513+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
a37cd28b85df4e66,2026-09-14T05:02:58.555039+00:00,True,home,,4,True,指令已在虚拟引擎中执行
25f9d12c39634a34,2026-09-14T05:05:50.557029+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
c29ad60292ac4931,2026-09-14T05:05:51.608166+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
75706db56fcf4732,2026-09-14T05:05:52.364553+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
7ba4d6635be44ef9,2026-09-14T05:05:52.375681+00:00,True,home,,4,True,指令已在虚拟引擎中执行
ff3927aa9bd24aac,2026-09-14T05:05:54.328384+00:00,True,home,,4,True,指令已在虚拟引擎中执行
0ff2de41257e44b9,2026-09-14T05:05:54.344167+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
76b2421f9ec54f95,2026-09-14T05:05:54.355181+00:00,True,home,,4,True,指令已在虚拟引擎中执行
eca5d88d9abe4fd4,2026-09-14T05:05:57.747703+00:00,True,home,,4,True,指令已在虚拟引擎中执行
fc054434acea4436,2026-09-14T05:05:57.760407+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
687c571859bf47f5,2026-09-14T05:05:57.770566+00:00,True,home,,4,True,指令已在虚拟引擎中执行
42fcbd458e764194,2026-09-14T05:06:01.156494+00:00,True,home,,4,True,指令已在虚拟引擎中执行
5b8a1dbd7b2e4040,2026-09-14T05:06:01.169888+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
3d660ccd97cc4fd7,2026-09-14T05:06:01.179418+00:00,True,home,,4,True,指令已在虚拟引擎中执行
298ce58e336b46e3,2026-09-14T05:06:01.490489+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
4673152c3f0a48d0,2026-09-14T05:06:01.492919+00:00,False,,,0,False,暂时无法识别该指令。请带上「抓/拿/放/移/回零/等待」等词，或在 .env 打开 LLM_BACKEND=api 以理解更自由的说法。
d3332437ebcc46ab,2026-09-14T05:06:01.493924+00:00,False,,,0,False,思考遇到一些阻碍，请稍后再试。
90c92693631a4666,2026-09-14T05:57:06.097781+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
3e2b7c3fe25e4570,2026-09-14T05:57:06.834633+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
c80390803ee64cb2,2026-09-14T05:57:25.179771+00:00,True,grab,red_cup,1,False,step3_browse
fdd782f16b6e441f,2026-09-14T05:57:25.559411+00:00,True,home,,4,True,指令已在虚拟引擎中执行
5b7a5de610c546ab,2026-09-14T06:04:05.959681+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
840a4fef48104ac2,2026-09-14T06:06:25.341072+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
d296944aa02e4cb8,2026-09-14T06:09:08.291177+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
e18bca8ef41a458c,2026-09-14T06:09:10.125215+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
9a3e206b7303499b,2026-09-14T06:09:11.231605+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
0cb2418b609a4343,2026-09-14T06:09:12.023225+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
f87207104af64c4b,2026-09-14T06:09:12.036224+00:00,True,home,,4,True,指令已在虚拟引擎中执行
fa975311a9a849c3,2026-09-14T06:09:14.142999+00:00,True,home,,4,True,指令已在虚拟引擎中执行
bd958c646c374fe2,2026-09-14T06:09:14.159114+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
58402ff5ad3e4821,2026-09-14T06:09:14.170601+00:00,True,home,,4,True,指令已在虚拟引擎中执行
90116d46fc024827,2026-09-14T06:09:17.213438+00:00,True,home,,4,True,指令已在虚拟引擎中执行
2fc71845f7ab4274,2026-09-14T06:09:17.229616+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
062f5bed0eac4e69,2026-09-14T06:09:17.241616+00:00,True,home,,4,True,指令已在虚拟引擎中执行
1d6afea3b4fc434a,2026-09-14T06:09:21.216794+00:00,True,home,,4,True,指令已在虚拟引擎中执行
53ae4e2cf14d4212,2026-09-14T06:09:21.231644+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
63fbbe1be3964ff3,2026-09-14T06:09:21.241968+00:00,True,home,,4,True,指令已在虚拟引擎中执行
a11936c06afc4278,2026-09-14T06:09:21.610178+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
fb31bb773f5d4925,2026-09-14T06:09:21.612185+00:00,False,,,0,False,暂时无法识别该指令。请带上「抓/拿/放/移/回零/等待」等词，或在 .env 打开 LLM_BACKEND=api 以理解更自由的说法。
6c8c9b62372843ba,2026-09-14T06:09:21.615565+00:00,False,,,0,False,思考遇到一些阻碍，请稍后再试。
0c05b01d30e34418,2026-09-14T06:09:22.536180+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
54b17d2cbb69445e,2026-09-14T06:09:23.592440+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
561bd5748e914032,2026-09-14T06:09:24.441796+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
212a595be1304487,2026-09-14T06:09:24.456802+00:00,True,home,,4,True,指令已在虚拟引擎中执行
90afc275b0f34240,2026-09-14T06:09:26.469217+00:00,True,home,,4,True,指令已在虚拟引擎中执行
3a2e80f474ad4781,2026-09-14T06:09:26.482734+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
ec39697b192e4348,2026-09-14T06:09:26.494188+00:00,True,home,,4,True,指令已在虚拟引擎中执行
7256485e65444e90,2026-09-14T06:09:28.939851+00:00,True,home,,4,True,指令已在虚拟引擎中执行
1d1e9018b80a4127,2026-09-14T06:09:28.954012+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
be9556e481d24c38,2026-09-14T06:09:28.965296+00:00,True,home,,4,True,指令已在虚拟引擎中执行
d9fa64d3051548b7,2026-09-14T06:09:31.893099+00:00,True,home,,4,True,指令已在虚拟引擎中执行
36bb0f7b89334a0f,2026-09-14T06:09:31.907205+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
da0d16a16d2849bd,2026-09-14T06:09:31.918256+00:00,True,home,,4,True,指令已在虚拟引擎中执行
29825ae2b3454292,2026-09-14T06:13:20.671150+00:00,False,,,0,False,暂时无法识别该指令。请带上「抓/拿/放/移/回零/等待」等词，或在 .env 打开 LLM_BACKEND=api 以理解更自由的说法。
de256ebe95104455,2026-09-14T06:13:23.799732+00:00,False,,,0,False,该指令涉及危险或不当操作（如无视限位、故意撞击），已被拒绝执行。请改用正常机械臂动作，例如「抓起红色积木」「回零」。
43f892c304a3442c,2026-09-14T06:13:25.030772+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
15f48e4c97984870,2026-09-14T06:13:26.966150+00:00,True,home,,10,False,指令已在虚拟引擎中执行
5970e97adbe74ddb,2026-09-14T06:13:28.016397+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
ce48b599b6b74673,2026-09-15T02:37:15.076481+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
67dbb363db04401b,2026-09-15T02:37:23.054321+00:00,False,,,0,False,暂时无法识别该指令。请带上「抓/拿/放/移/回零/等待」等词，或在 .env 打开 LLM_BACKEND=api 以理解更自由的说法。
b7c29b6636134cc1,2026-09-15T02:37:24.477676+00:00,False,,,0,False,暂时无法识别该指令。请带上「抓/拿/放/移/回零/等待」等词，或在 .env 打开 LLM_BACKEND=api 以理解更自由的说法。
5bfae306ab104fb5,2026-09-19T07:54:59.071819+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
c28afa554cb64c6a,2026-09-19T07:56:34.303699+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
10c94dd3ee8f49b6,2026-09-19T07:56:36.401588+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
f16bd08d205d4542,2026-09-19T07:56:41.712604+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
50ed234d234448cf,2026-09-19T07:56:43.200732+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
a88d392297124c69,2026-09-19T07:56:44.947688+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
8e4a063f2a5b47d3,2026-09-19T07:57:25.283641+00:00,False,,,0,False,暂时无法识别该指令。请带上「抓/拿/放/移/回零/等待」等词，或在 .env 打开 LLM_BACKEND=api 以理解更自由的说法。
992fb4cef6f34ee4,2026-09-19T07:57:26.401028+00:00,False,,,0,False,该指令涉及危险或不当操作（如无视限位、故意撞击），已被拒绝执行。请改用正常机械臂动作，例如「抓起红色积木」「回零」。
6b641aea420b4532,2026-09-19T07:57:27.563366+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
f4f7692465ef4a75,2026-09-19T07:57:28.077165+00:00,True,home,,10,False,指令已在虚拟引擎中执行
8e6360a9280b46b4,2026-09-19T08:02:35.397838+00:00,False,,,0,False,暂时无法识别该指令。请带上「抓/拿/放/移/回零/等待」等词，或在 .env 打开 LLM_BACKEND=api 以理解更自由的说法。
